x1,x2,y
NA,NA,NA
0.88509822492279588,-1.1001619957499511,NA
NA,NA,0.90249935065910136
0.79998464402954317,-2.2903561768498735,NA
0.84497548047004667,NA,0.47308001599063054
0.09615705123693763,-1.6942346042891787,0.33141353701151866
NA,NA,0.47229435475273651
0.097149432938514302,NA,NA
NA,2.9079623778371766,NA
NA,-0.037051143491568239,1.6428295465078129
-0.59233754981385933,NA,0.66424616613724163
-0.78834747544867978,-1.4395366457486127,1.4114114590136309
-0.40965215946451639,0.29987436812809998,0.0047877844043549
1.6823817292911214,-0.89891186329937489,NA
NA,NA,NA
-1.9938333972655362,NA,0.44326675087027423
NA,NA,0.028188264334070956
NA,NA,-1.0002719975365513
-1.9622874925957867,NA,1.9052449345856199
NA,NA,NA
NA,NA,NA
-1.3571462155077647,-0.20878180198366292,0.69974286366257987
1.3539947635013927,NA,NA
NA,NA,NA
-1.0942524732069647,-2.2329762143317935,0.33759181820575423
NA,NA,0.92978314614072755
-0.49610393928918706,NA,2.5967293523940667
-0.43924491193053328,-3.160428558683372,NA
NA,1.622674491878501,NA
2.9283275143001792,-0.4487473848302147,NA
NA,NA,NA
NA,-0.42543560746860498,1.1261160119866966
-2.1314740057070285,NA,0.022808949294620295
-0.86801306094172626,-2.5251641860353433,-0.49671538633837997
NA,0.69826522919807199,NA
NA,NA,NA
1.2362734368078205,-0.57862705184717611,NA
0.32692355786912841,NA,NA
0.26211166254352714,-0.65450881217557488,-0.8671404374607008
-0.51678225236165032,NA,2.200660975211624
1.4283103778041379,-1.4771238286412034,NA
0.34061615646378851,-1.4955078075527606,NA
1.9393202480070295,NA,NA
NA,NA,0.43754162808511843
NA,-2.0430243251984557,0.84832088044026022
-0.82147426381966615,-0.49932575392782907,1.6259923999210275
0.72374437209465059,-1.031161028887803,NA
NA,NA,1.3399282762741769
1.6877869229570321,NA,NA
NA,NA,NA
NA,NA,NA
NA,-0.75839686371039439,0.70392646830800976
1.6244550808737102,0.4162282491196847,NA
1.7185236889230946,-0.20276083369396292,NA
NA,NA,0.91821974760404712
-3.0661626439016714,-2.0924478453733895,-1.4383844015353604
NA,-2.2382596206705729,-0.57191198001538468
NA,NA,-0.0030142039352825112
NA,NA,1.406273144490275
NA,NA,NA
NA,NA,NA
-2.33222275591877,-2.9925549347018623,0.34691650114919093
0.11228519176411744,-1.5604969889443407,0.34342239920641371
1.2756689018078915,-1.4845538740646367,NA
NA,-0.62765887747683757,0.84954954092648804
NA,0.4694060430733642,NA
NA,NA,0.87793609954223806
NA,NA,NA
1.5433544810486857,0.59150940955230125,0.29953796698191737
NA,0.88430199538655174,NA
NA,NA,1.869886691580219
-1.5337470613269608,-1.4748962501633058,-1.3318411310765454
0.65025724355681203,NA,NA
NA,NA,0.79783260902384745
NA,NA,-1.6020525367616574
NA,NA,NA
NA,NA,-0.87201884289712517
2.9929604726310872,0.67185761082346351,NA
0.22832324363280865,NA,1.0393712592465745
NA,NA,NA
NA,1.5995188132551679,NA
-0.12760737565151703,NA,NA
NA,NA,-1.0437550141656606
NA,NA,NA
1.8436461288421149,NA,NA
NA,-0.40931653990324268,1.9070571708498556
NA,1.3606621708890121,NA
0.92869106062590667,-1.3467481671893984,NA
NA,NA,1.4663830837224845
0.71447942970468437,-1.9395471249541969,1.2965595913889985
-0.8819921701131308,NA,1.6247224973316117
0.62147036278251755,-1.8780905682170386,NA
0.082081350704359402,NA,NA
NA,-1.9455761266466172,-0.36369020190466417
0.088514574368700139,-0.65199097552171725,NA
NA,NA,NA
NA,0.31060622837063112,NA
NA,NA,-1.4665426046547601
-2.5086270083417301,-1.3889347582081528,0.22767412828028033
NA,NA,NA
1.3021046278225659,NA,NA
NA,0.29370203754330826,NA
1.5334936282610485,-0.50051540742329703,NA
-1.7887169214763825,-1.2773366801608728,-1.068727220279122
2.1752196552221905,NA,NA
NA,NA,NA
-0.95944806915628233,NA,1.3329085548041326
NA,-0.57906215114274062,0.71664619284445974
NA,1.3073479049019534,NA
1.9938508084102975,NA,NA
NA,-1.6899364332022193,-0.14995446038336513
NA,NA,2.3839272108930611
NA,NA,1.4191245395956753
NA,NA,-0.49514597059622933
-0.85469029341686098,-1.5178436904809345,-1.6860227287348488
-1.9231335340969582,-1.8671022714513597,-0.5837167213670913
NA,-0.43368162596781668,2.4144951070542748
-0.57635179635229916,-2.0798204822144735,-1.4518220638060377
NA,NA,NA
2.4543554608367959,NA,NA
2.0966200489917171,-0.51068246728585009,NA
NA,NA,NA
1.1257400553342474,-2.6075301733530898,NA
-1.1680149130763444,-0.85058099384467811,-1.0827464574394445
NA,NA,NA
0.94096430179637613,NA,NA
0.017063191788519116,NA,NA
NA,NA,1.0160944544644068
-3.0725830710647446,NA,-0.71903901332180187
1.3951986628869921,-1.4871952329300486,NA
1.9177776816155201,-0.67587065560035353,NA
NA,NA,0.46865507896124214
-2.409699230223032,NA,0.23519893996857244
NA,-0.67048330212122154,2.0315360572587915
NA,NA,NA
-2.2501426149965145,-0.65935102020550829,-0.3508314168598517
NA,NA,0.892167218468368
NA,-1.2728095594349977,1.8839388308539551
NA,-1.8649294048102802,-0.36407730694312379
NA,NA,0.15652330558890504
0.55706560268008043,-0.19323355263230346,NA
0.61564105651281353,NA,NA
NA,NA,0.86450552944804704
NA,0.179591795836474,NA
-1.0251548803389985,NA,-0.035348105580827571
NA,NA,1.9021241067852368
0.65914049799020602,NA,-0.89840776097001496
0.73386146170526678,NA,NA
-3.0008359461471952,NA,1.5362531527143426
-4.1355578703516507,NA,-0.42344717043071922
NA,0.95547357365066765,NA
NA,-2.1803159942576196,-0.22169597203224156
1.1431505899039427,-1.3761550526195276,NA
NA,NA,NA
-0.94972602295221842,NA,2.0593305194198046
-0.76141511801911077,NA,1.1307179460003078
1.6043723177662959,0.053536446938471816,NA
NA,NA,0.77633830753384891
NA,-1.9060629386131276,0.98964778521245078
1.5373887589125519,-1.2508784174352596,NA
-1.0315276708792644,-1.6792529036261752,0.44453318689348886
0.44461864895043091,NA,0.015087497887046109
NA,NA,0.37264432878840525
NA,NA,NA
1.6054992819587992,NA,NA
NA,-1.8610290150959559,0.6573002911682253
NA,NA,0.48977864288691331
NA,NA,2.1746701049961148
NA,1.2839908477037454,NA
NA,1.3942717312668267,NA
0.58851743890341457,-2.7406874693182717,NA
1.2877435837709363,NA,NA
NA,NA,1.2705051551995354
0.8737413810139929,-2.0130358971890008,NA
1.5327380074511867,-0.086117741737958053,NA
-0.9529472960771308,-0.79469964237092927,-0.40187870480283311
0.60152936852777161,NA,NA
NA,NA,0.52616806001907857
NA,NA,NA
-1.5385324396995279,-1.2167345449564742,-0.22256771658091201
NA,NA,-0.74504168168138207
0.91969576387098018,NA,NA
0.96328001455976675,0.11883870119951978,NA
-1.6906920471063813,-1.5036882706090733,-0.11925270253166687
3.1944040735463193,NA,NA
NA,0.3191194636166097,NA
-1.0536329700650975,NA,1.2536157804118162
1.9611408222218332,-0.076286082494076202,NA
-1.8038479889708747,NA,-0.26242007040294935
1.1929041759595134,NA,NA
NA,NA,NA
NA,NA,NA
0.074081853145780752,NA,0.59041317096224388
1.1825079992353866,NA,NA
-2.2890268121659973,-1.3955171589861279,0.3583738347214237
NA,NA,NA
-0.34355886573773575,NA,NA
NA,2.404885817218517,NA
-2.4990228868702151,-1.5522709309925808,-0.15945954176533306
-0.42033124058872839,NA,0.75607687396537504
NA,NA,1.6846274886759174
-1.4665315798060883,-1.5323999419015495,-0.47331672535259234
NA,2.5773553961948359,NA
0.030032415784430722,-1.3632271769700286,0.065377463448262785
1.6232671795365798,NA,NA
-1.8182935473176234,NA,0.85579421308391845
NA,NA,0.75763129037793964
NA,2.1801051097172168,NA
NA,-0.39102589704660073,1.5651909018253582
-2.5649436201752387,-0.48837903839208607,-0.88084613127758771
-2.079663596954942,NA,0.55222826600553665
NA,-0.67546294474906765,1.8092370286679185
-1.0138669831152398,NA,0.44992312061762307
NA,NA,0.2020066898189582
2.3240169117972531,0.21221101967913292,NA
0.057880875635809792,0.022137530005434503,1.6617562332390803
NA,0.049547303616976457,1.9560912575633027
-2.0809684701665816,NA,0.73321501710054848
NA,0.54205765346324131,-0.51504922491852834
NA,0.10718809892843106,0.99691446109899884
NA,0.44365762800805442,1.2698565032975386
-2.4301359923141796,NA,1.0310611551716216
1.6452922697941181,NA,NA
NA,NA,NA
NA,-2.7097650210802682,-0.18218128512001641
NA,NA,2.1863174795665357
1.6563136030623187,NA,NA
-2.667813022286655,NA,2.2366045952205207
NA,-1.2123801794361171,-0.010358050704467603
NA,NA,1.0506358157855222
-1.4355081224047295,0.061148910455401051,-1.1641962165866824
NA,2.2226562083506618,NA
NA,1.7139706179649385,NA
NA,2.2887170298650417,NA
-0.76629455858527229,NA,2.5571189603842743
NA,NA,1.689249952973096
NA,NA,0.60633754713708732
NA,NA,0.32569255145087261
0.66373967303191206,-2.541246494811404,NA
NA,NA,-0.61488349938713327
0.59796570861160259,NA,NA
NA,NA,NA
1.5869293099974247,-0.81255512083202031,NA
0.80194026754897019,-1.0652269019091332,NA
NA,1.9882127557405256,NA
NA,NA,0.968312318913785
NA,2.7594252203169543,NA
NA,NA,0.52177126033614796
NA,-2.8900436116618624,0.95325203529369484
-1.4597474795969105,NA,1.3533584475300995
NA,1.1919359203993478,NA
0.87470409222826451,NA,NA
-1.9999386903253427,NA,1.1088921474015097
0.1899787732068432,NA,1.8846430646362087
-0.87895288686697304,-2.1653216510890156,0.47033648738257727
-1.3025000724141982,NA,1.4827942205109563
-0.34399993064837098,NA,NA
NA,2.2164895997459819,NA
NA,NA,NA
-0.75511143963258864,-0.43858680067298139,-0.21264540302506629
-1.9259142798393409,-1.6458047339924504,-1.5121609636987661
NA,1.2016154275937094,NA
NA,NA,NA
NA,NA,NA
0.41160549391406942,-0.33576635171235081,1.4688429949441058
-1.4370922150032315,NA,0.59902494651755167
NA,2.4504903203299548,NA
NA,1.2382482147292799,NA
NA,NA,NA
NA,2.3483652296177961,NA
NA,1.9165144990349323,NA
NA,-0.37992585526563949,1.4474359426059467
0.67807648045787183,-1.6280030630328031,NA
NA,NA,NA
NA,NA,3.0592739227376526
NA,-0.58408042901234825,-1.0445437261430359
NA,NA,NA
NA,NA,NA
NA,0.84161565771914748,NA
NA,-2.0022832709153362,-0.80795052594160688
-0.84391007592719836,NA,0.89180509138467157
0.63965691790195178,2.2633470725311193,0.81938537858419536
NA,0.27339745152717576,NA
0.50429423890380376,NA,NA
NA,-2.4655482725076521,1.2731542126998825
-0.52315049685259862,NA,1.976137908277309
-1.7952439296971956,NA,0.38920082014522317
1.3827682869623086,NA,NA
NA,NA,NA
1.1106991332467979,0.5677767836956007,NA
-2.1040842343636776,-2.8578357431587591,-0.26500654354663433
NA,NA,NA
NA,NA,NA
NA,0.39969156945158113,NA
NA,NA,0.012195356577239913
2.7090939419902673,NA,NA
NA,NA,NA
NA,NA,NA
-0.22015319517648591,-2.7671772181947372,NA
0.93408210923848212,0.09453412735128186,0.61013032515076915
NA,-2.1834319126713471,-0.34696701380248496
NA,NA,0.68831336977919111
-0.59204265393080757,0.63147394541605895,1.3906351031365933
NA,NA,1.6694954967131599
NA,0.81959347576049524,2.1920245974659363
NA,-1.513922374278716,0.53693957511046153
NA,NA,1.1779532183406827
NA,NA,NA
NA,1.8510218078278315,NA
NA,NA,NA
NA,NA,NA
-1.0195335907647003,-1.888389415862201,0.75089066191769305
-1.3484673504649356,-1.5140499159434262,-1.4209046728460901
NA,1.7843841365491468,NA
0.21380183006245623,1.0255015763050737,NA
NA,-1.1469069087579751,NA
NA,-0.8102624828843169,1.3613096958369566
NA,NA,NA
1.0388592896255484,-1.8114788291925024,NA
NA,0.30950902672827285,NA
1.0153332718024892,NA,NA
NA,NA,0.77489094014646276
-0.089568042108874701,NA,NA
NA,0.78412921357797449,NA
1.7752089513981715,0.77908890038253009,2.2676105838677247
NA,2.5190216420318032,NA
NA,NA,2.3597363967570235
NA,-0.016090095742224753,NA
NA,NA,0.4076986632542311
NA,-2.8326589332712402,-0.40523413958213683
NA,NA,NA
1.7349611316622164,-0.47846393418347133,NA
0.57415252340894884,-1.2637975988633177,NA
-0.54093087184050037,NA,0.96461404989126753
NA,NA,1.5999238341042761
NA,-3.4034817883504052,1.2522154437607165
-0.40559560714928367,-0.48980971637572868,-0.057440481205666249
NA,NA,NA
0.74151217862213659,0.041900250272697281,0.92424611752208463
-1.5621916702645511,-1.9718692385128724,-0.99309917629723399
NA,NA,-0.43667579513235899
NA,NA,NA
-1.6185022985911224,NA,1.0679473849050836
NA,NA,0.67414108151351138
NA,NA,2.2764830417039725
2.1430384354729193,-0.61975465693089649,NA
NA,1.36821217017734,NA
NA,-0.72604025274522521,1.3250126539028111
1.7019270817681051,-0.47902791589075711,NA
-0.10640035646076218,-0.83698757128350909,2.1068627621832796
NA,NA,0.31956224150718704
NA,0.30732718891485555,NA
NA,0.9939348526497277,NA
NA,-0.69523296743776608,1.6513975485072137
-0.36783900178993134,NA,1.0334160226592708
NA,NA,NA
-1.6690999251038123,NA,0.69025123995510462
0.85846746898159398,NA,NA
-0.083071307465324429,NA,2.8683336993407904
0.78174510690322185,-0.91314949942914214,NA
NA,NA,NA
NA,-0.27874102926383959,3.5942905530475859
0.90914854765944431,0.36583658380081685,2.6633535879450703
NA,NA,-0.2192571402000234
NA,NA,1.3532862439337587
1.2070270955103948,-0.68033918504920887,NA
1.0663864671521077,-1.3022021983963352,0.37521575800246854
-1.3724204330993417,-1.8842238880689965,0.56642489054117029
NA,NA,NA
NA,NA,NA
1.6330265269369186,NA,NA
0.012720251062174892,-1.5242986531122746,0.66628496228783662
0.99309157263388925,NA,NA
NA,NA,0.71811838333890987
-1.0293085619699935,NA,1.0657814687343432
NA,NA,0.40640658768927229
0.55789939250329512,0.11838618213116425,1.1007203686546971
NA,1.633125752957769,NA
NA,-1.9539754841169032,-1.0055237806847717
-1.9692629571614344,-0.87768654172513516,-1.8581687877797985
NA,1.2307216284973403,NA
NA,0.93233705493560715,NA
NA,NA,NA
NA,NA,1.6694669532232431
NA,0.3978792046454942,NA
-0.27071692250717538,-1.6184750957763754,-1.0213755454900233
-1.3689513610643043,-1.8121821612235627,0.014681847318417929
1.7871729468320829,0.96263234731768854,NA
0.72898088200942879,NA,NA
NA,NA,NA
NA,NA,NA
1.3908210789008884,-1.4248249123148882,NA
NA,NA,NA
-1.9253030580768131,NA,0.34137840066010616
NA,-0.10193462008009702,0.31971289002938574
-3.2095869289632537,NA,0.28739516285530464
-0.86923314161811405,-1.2845339847359936,0.7769283857127548
NA,NA,0.082662673847152646
NA,NA,0.62200582141189531
NA,-0.0066129499374750766,0.66676139119785649
NA,NA,NA
-1.1796976102938961,-2.1233758300226331,0.6022975458996469
0.22860380247477197,NA,NA
0.29320897205285146,NA,1.9706416861982314
NA,-1.7448665192455883,1.5079175813841215
NA,1.2089784906721552,NA
NA,0.040943879087444346,NA
0.59266429485738992,NA,2.1504559837129822
-2.422789771192762,NA,0.3353307886610406
-0.52444839814168331,NA,1.8838462429930383
NA,-1.7766223643157195,0.85662151766891892
NA,NA,NA
-1.0120227084006777,NA,1.2391512341031348
NA,NA,1.5563626038920355
-3.0536121188605332,-1.0755604249253758,-0.29853776507033203
0.55371487525555407,0.15485883382271615,NA
-0.83663055526084285,NA,1.1260138453163002
-1.102832441290073,-2.1472272623045088,-0.66526994112329363
NA,2.7310173274963327,NA
-1.3134871641739083,NA,0.478729687293594
-1.7490576143216197,NA,-0.59875952816054223
1.8233874426134795,NA,NA
NA,-0.30016748490852896,0.45333626844718178
1.3162018444186989,NA,NA
-0.91924901330991204,NA,2.0789179029335862
NA,0.19631268949347458,1.1879324278855781
NA,1.8607875342344524,NA
NA,NA,0.067917957873032231
0.86577327153339811,-0.94596992232911947,NA
-2.7530108149106711,NA,-0.30331589804278769
0.3114251439049176,NA,1.7076627211426496
NA,-2.7751946575183721,-0.5552386488557266
NA,NA,NA
0.76843735324466467,-1.7448441462427331,NA
NA,1.4039012144192187,NA
NA,NA,1.1141298716486334
-0.62541494425982413,NA,0.28859182043091403
NA,NA,-0.42542684836664679
NA,NA,0.6335247801188908
NA,NA,NA
NA,NA,0.19118378824997351
NA,-0.030293952010013281,-0.050847619040779835
NA,NA,NA
-0.13065807379410432,NA,NA
NA,NA,NA
-0.56400476706795422,-1.1897610137824017,-1.0552156235075643
1.975185735795522,NA,NA
-2.1588403954025139,NA,-0.12425987585844833
NA,-1.7142856030985512,0.70686167831280167
-0.53892183371679714,NA,NA
-1.0030932711357941,NA,0.44702334282111833
NA,1.4980306269775427,NA
NA,NA,0.69423500913740077
-1.476788979713779,NA,1.2247948611297974
-1.4357125468329781,-1.4868905092598952,-0.35461105665982673
-1.4534861420913479,NA,1.7627702284485793
NA,NA,NA
0.28589314311296687,-1.309236826682513,NA
NA,NA,0.20109181403811827
NA,0.51182986295945476,NA
-2.2788257227828019,-2.3100646468340922,NA
NA,0.0094990752639136922,NA
NA,1.5497923048741153,NA
-0.20212809894053818,NA,1.7135080380364922
NA,0.065493669043885872,2.8479982631619851
0.97325987102522937,-1.3116311945891075,NA
1.6368672984583275,NA,NA
-1.4068525462968391,-0.14093884123292888,0.33728517094758292
1.1943183772640897,-0.56750636566560253,NA
-0.31031224131641411,-0.28536069230239514,0.89001358748259296
0.31949110644145984,NA,1.1914145720483384
-1.9689298188686932,NA,0.5665558637388477
NA,2.8946375061749756,NA
-1.2401883954970718,-0.68514643971206635,-0.67075529427621006
-1.3992135600684064,NA,1.4701116670856127
-2.2242103743717121,NA,2.1828567539245864
NA,NA,NA
NA,2.3471483612585939,NA
NA,0.72047298001109805,NA
1.3181792671857284,NA,NA
-2.4402617521041909,NA,2.0354675126996149
NA,NA,NA
NA,2.3255030042152542,NA
-0.8857160130899846,NA,1.7970177312227753
-1.4255136932387378,NA,2.2181083723414314
1.4804994776192286,-0.80527677166848743,NA
-0.77623162958905412,NA,0.9880388484751832
NA,0.68176039251504583,NA
NA,NA,NA
NA,-1.8020856333650401,1.2414007505038707
1.0158514888651033,NA,NA
NA,-0.31060608617085006,-0.68727972560173622
-1.4221355319352926,-0.97550740800399571,0.52277667681839202
-1.2616269369766053,-1.292533000698471,0.46822389807818915
NA,-1.2068390416781194,1.1762919258907769
NA,NA,NA
NA,NA,NA
2.1927013108138844,NA,NA
NA,NA,1.8813239333305196
NA,NA,1.9603537942567795
NA,-0.29938141764758597,2.6136219445477518
1.9628258027382746,NA,NA
NA,0.27108355401531037,NA
NA,NA,1.8623284369596362
2.8853999513196893,NA,NA
1.7847755350462442,0.53471511327355703,NA
1.7196077054151426,NA,NA
0.63114591206614379,NA,4.7930138980523687
NA,-0.27118004914348037,1.4002496325017368
NA,-2.5752407168302272,1.5064631420292676
NA,NA,NA
NA,1.8139956072605616,NA
-0.31300846596823129,NA,NA
-0.26278674276956349,NA,1.5637625396635872
-1.6931250376685947,-1.5138624541185126,-0.424630983624391
NA,NA,NA
NA,NA,0.94712357382424661
NA,-1.0368848429473878,0.79330847874665755
NA,-2.2278744475900281,1.1942753069758842
NA,NA,NA
NA,0.62806509844625702,1.9305561116411183
0.45636639630652565,NA,0.92716239146935442
1.3406799699093468,NA,NA
0.36243480997230204,NA,2.4955405924871696
-0.73295350721183816,-0.45757980145625765,0.02386040293722963
NA,0.18338606349152387,2.2482742145129473
NA,NA,0.32793564643860929
NA,0.51008228217050156,2.3635706720636414
0.82449342183406094,NA,NA
-1.0892307373162518,NA,1.0173175333592872
-2.1142311663825137,-0.96790152334496127,-1.2534734701961965
NA,NA,0.79013410329358535
1.6733301811032755,NA,NA
-0.33688260434796957,NA,NA
1.0771995131633851,NA,NA
NA,-0.09916990987670149,0.46644850428322193
NA,0.82065916078159806,NA
NA,-0.89758411000710636,2.45684289537324
NA,-1.7544301190781366,-0.50613315545912529
-1.4192356927567671,-1.0012363707961083,0.38401931540565365
-2.5721122699280041,NA,0.29627482096270108
1.2628911490092172,-1.226405758008229,NA
-0.05921355038466336,NA,NA
-2.2026019916854906,NA,-0.14912420405680482
NA,1.6681602557335968,NA
NA,NA,NA
NA,-2.9109413518659553,-0.18816335693664588
-1.2524673367321126,-1.6496194357139178,-0.72807300667192443
0.77301030404214055,NA,NA
NA,1.0362313362366424,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,-0.098173508085492189,NA
-2.2523205814070111,NA,-0.70832379392186828
NA,0.33845021310833745,NA
NA,NA,NA
NA,1.3834173274253032,NA
NA,NA,NA
NA,NA,NA
1.567016682227423,-0.55436097130523843,NA
1.9999802809375633,0.44904749200200111,NA
NA,NA,NA
-0.98413882135052455,NA,-0.10696928738341627
0.64859603438209545,-2.7703986729081089,NA
NA,-2.0624938147795868,1.3878334707587139
NA,2.6955091335209449,NA
-1.5341998513261879,-1.0279300854646276,-1.2194138473507947
NA,1.8228236892885628,NA
1.9263252824814581,NA,NA
NA,-0.055097332528140974,1.8905144603379067
-1.7428678072583348,NA,1.5314194985126417
NA,0.45410285665998829,NA
NA,-1.858719100972595,0.29065339875187801
1.010425431198092,-0.97985286944601035,1.4561336666679865
-2.3956871312635437,-2.8200369575593465,-2.3068687352841533
-2.1103517710745479,-1.1521445940682593,-1.0148111389072563
NA,-3.4747630830592189,-1.251019482012877
-1.2999068337279354,NA,1.2044821285998177
NA,-1.3807401271827153,1.814668471159655
-3.7036586758233665,NA,-0.69917231668331414
1.6459718508335475,NA,NA
NA,1.4825202059476466,NA
NA,-0.010655578351338457,0.59867365150668128
NA,NA,0.064916666927548716
-0.67459529726793765,-2.0496474278683676,NA
NA,-0.41068995860645263,0.4702222661498664
NA,-0.69039841524990142,NA
-1.038222159767465,NA,0.77745688318554795
NA,-0.92781137141663328,0.55821014103468247
NA,1.1856477303697255,NA
NA,NA,0.75652008130023829
-1.8764784775446532,-2.6375595741049849,-2.3635617812627729
3.1028694968763646,0.52567995500090925,NA
NA,1.492320052190796,NA
NA,-0.21622937827721167,0.72701895955419016
1.2971240897654155,-0.85692210238536504,NA
NA,NA,NA
-1.2415334250309984,0.072489631236906327,1.9941610791893938
NA,1.6301728511239593,NA
-1.5827238530721695,NA,0.40740139036718337
NA,NA,NA
NA,-0.43737086882044118,1.4765314208594886
1.2804572986704521,-1.5723233981290616,NA
NA,1.261443128009289,NA
NA,2.6044787165925758,NA
NA,-1.450714870698731,0.65542143365372674
NA,NA,1.3669010451872194
NA,NA,NA
NA,NA,NA
NA,-1.705192888513887,0.8448099176025079
-0.69624535307758761,NA,0.74233919781531643
NA,-0.30336848044448628,1.2962779091246648
NA,NA,0.89856732925653904
NA,0.78227416629143132,NA
NA,NA,NA
NA,NA,2.0415035004174813
NA,NA,-1.3774675070714735
0.65172708963613435,NA,NA
NA,1.1968139493311643,NA
1.802881026527253,NA,NA
NA,NA,NA
NA,NA,NA
-0.3276433989505344,NA,2.130420676939329
1.3212825123306204,-0.41588818933868921,NA
NA,-1.9999152950420425,0.17107941068279797
NA,-2.4473869740163923,-0.12276092031192776
NA,2.684656397918836,NA
NA,-1.0360671878640746,0.26454317195753929
NA,NA,1.4837922888912181
NA,-1.3593818140548946,1.161739972803399
0.43773139983590603,-0.35171565304886121,NA
0.01499838527194175,-1.7465751942410512,NA
2.4472972370890429,-0.84873275885775934,NA
-0.13803557677842959,-2.5537232586832799,NA
-2.1689167227072712,-2.3844115590160673,-0.85807849157361571
NA,-1.1262506737425009,2.1881914638621289
NA,1.3761261639579845,NA
NA,-0.3789017841210891,1.7296066533089309
2.440956757907585,0.56378432143965163,NA
-1.3415062658998624,NA,1.06893797254907
2.2690120516899155,0.0458993609062881,NA
-1.8285139660575351,NA,2.0926002796346772
NA,0.57701786141745071,NA
NA,-0.056561300887375099,4.9140170269506749
0.7259453287889619,NA,1.4524222547584842
0.11697283070487274,-0.644513959759627,0.27845489497055859
0.60558923167672729,NA,2.4918460249384662
NA,-0.72762409027938668,2.602552353516455
NA,-1.0522409089505464,0.9155066677230963
2.0056018870622832,-1.2959727312175802,NA
1.9261969618329919,0.017772648681915637,NA
NA,1.0383660415190414,1.6316286262066342
-1.7197122005264915,NA,1.2734901854652163
